,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
41,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,audio_features,0HPD5WQqrq7wPWR7P7Dw1i,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i,199693,4
42,0.775,0.689,5,-3.695,1,0.0322,0.451,1.34e-05,0.122,0.618,106.978,audio_features,6a7wXoZOARI8IqEXObjhDz,spotify:track:6a7wXoZOARI8IqEXObjhDz,https://api.spotify.com/v1/tracks/6a7wXoZOARI8IqEXObjhDz,https://api.spotify.com/v1/audio-analysis/6a7wXoZOARI8IqEXObjhDz,179907,4
43,0.519,0.81,8,-5.629,1,0.179,0.0196,0.0,0.163,0.515,148.094,audio_features,1lQCuKjONE0qcCrh3Wd3Ik,spotify:track:1lQCuKjONE0qcCrh3Wd3Ik,https://api.spotify.com/v1/tracks/1lQCuKjONE0qcCrh3Wd3Ik,https://api.spotify.com/v1/audio-analysis/1lQCuKjONE0qcCrh3Wd3Ik,221013,4
44,0.826,0.612,1,-3.891,1,0.0982,0.00681,0.0,0.0889,0.756,120.057,audio_features,6vc2Jq2vaGu8z326kSrw92,spotify:track:6vc2Jq2vaGu8z326kSrw92,https://api.spotify.com/v1/tracks/6vc2Jq2vaGu8z326kSrw92,https://api.spotify.com/v1/audio-analysis/6vc2Jq2vaGu8z326kSrw92,187133,4
45,0.59,0.5,4,-6.537,1,0.0277,0.4,0.0,0.272,0.324,130.675,audio_features,4aY0tZIaboefmkBEsjAovI,spotify:track:4aY0tZIaboefmkBEsjAovI,https://api.spotify.com/v1/tracks/4aY0tZIaboefmkBEsjAovI,https://api.spotify.com/v1/audio-analysis/4aY0tZIaboefmkBEsjAovI,222773,4
46,0.5,0.454,2,-7.39,1,0.0329,0.864,0.0,0.0921,0.246,145.789,audio_features,3vCXs7BAqUzj7wzCPGaTZO,spotify:track:3vCXs7BAqUzj7wzCPGaTZO,https://api.spotify.com/v1/tracks/3vCXs7BAqUzj7wzCPGaTZO,https://api.spotify.com/v1/audio-analysis/3vCXs7BAqUzj7wzCPGaTZO,210695,3
47,0.684,0.796,6,-3.727,0,0.0501,0.00834,0.0,0.0491,0.42,94.989,audio_features,4TsP3ww5zEXxuUdmkWIcqp,spotify:track:4TsP3ww5zEXxuUdmkWIcqp,https://api.spotify.com/v1/tracks/4TsP3ww5zEXxuUdmkWIcqp,https://api.spotify.com/v1/audio-analysis/4TsP3ww5zEXxuUdmkWIcqp,179527,4
48,0.63,0.698,10,-4.51,1,0.0244,0.173,0.0,0.0789,0.529,94.023,audio_features,38xWaVFKaxZlMFvzNff2aW,spotify:track:38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/tracks/38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/audio-analysis/38xWaVFKaxZlMFvzNff2aW,261427,4
49,0.595,0.507,7,-7.892,1,0.0618,0.732,1.97e-05,0.106,0.337,86.099,audio_features,4JOP8ELK6AaeySe7sKe996,spotify:track:4JOP8ELK6AaeySe7sKe996,https://api.spotify.com/v1/tracks/4JOP8ELK6AaeySe7sKe996,https://api.spotify.com/v1/audio-analysis/4JOP8ELK6AaeySe7sKe996,249240,4
50,0.637,0.804,2,-6.141,1,0.0448,0.207,0.0,0.115,0.732,129.261,audio_features,1Fx9aiORwv0cx5mFEBasHo,spotify:track:1Fx9aiORwv0cx5mFEBasHo,https://api.spotify.com/v1/tracks/1Fx9aiORwv0cx5mFEBasHo,https://api.spotify.com/v1/audio-analysis/1Fx9aiORwv0cx5mFEBasHo,186173,3
51,0.901,0.4,0,-8.575,1,0.126,0.051,0.0,0.0599,0.346,135.984,audio_features,6TqXcAFInzjp0bODyvrWEq,spotify:track:6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/tracks/6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/audio-analysis/6TqXcAFInzjp0bODyvrWEq,197573,4
52,0.472,0.745,4,-5.297,1,0.0356,0.000607,2.74e-05,0.0957,0.0631,180.06,audio_features,6WmIyn2fx1PKQ0XDpYj4VR,spotify:track:6WmIyn2fx1PKQ0XDpYj4VR,https://api.spotify.com/v1/tracks/6WmIyn2fx1PKQ0XDpYj4VR,https://api.spotify.com/v1/audio-analysis/6WmIyn2fx1PKQ0XDpYj4VR,252926,4
53,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,audio_features,0fea68AdmYNygeTGI4RC18,spotify:track:0fea68AdmYNygeTGI4RC18,https://api.spotify.com/v1/tracks/0fea68AdmYNygeTGI4RC18,https://api.spotify.com/v1/audio-analysis/0fea68AdmYNygeTGI4RC18,242573,4
54,0.476,0.84,2,-2.259,1,0.058,0.11,0.0,0.046,0.648,156.254,audio_features,1Fo2N5iXRi37maMboaig7O,spotify:track:1Fo2N5iXRi37maMboaig7O,https://api.spotify.com/v1/tracks/1Fo2N5iXRi37maMboaig7O,https://api.spotify.com/v1/audio-analysis/1Fo2N5iXRi37maMboaig7O,177253,4
55,0.56,0.652,5,-2.205,0,0.0328,0.743,0.0,0.488,0.611,86.993,audio_features,4peOU5pRQ3wpjofMSXGShR,spotify:track:4peOU5pRQ3wpjofMSXGShR,https://api.spotify.com/v1/tracks/4peOU5pRQ3wpjofMSXGShR,https://api.spotify.com/v1/audio-analysis/4peOU5pRQ3wpjofMSXGShR,198093,4
56,0.676,0.762,1,-4.172,1,0.0351,0.461,0.0,0.0574,0.81,119.003,audio_features,3VA8T3rNy5V24AXxNK5u9E,spotify:track:3VA8T3rNy5V24AXxNK5u9E,https://api.spotify.com/v1/tracks/3VA8T3rNy5V24AXxNK5u9E,https://api.spotify.com/v1/audio-analysis/3VA8T3rNy5V24AXxNK5u9E,207493,4
57,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,audio_features,1dGr1c8CrMLDpV6mPbImSI,spotify:track:1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,221307,4
58,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,audio_features,7795WJLVKJoAyVoOtCWqXN,spotify:track:7795WJLVKJoAyVoOtCWqXN,https://api.spotify.com/v1/tracks/7795WJLVKJoAyVoOtCWqXN,https://api.spotify.com/v1/audio-analysis/7795WJLVKJoAyVoOtCWqXN,239317,4
59,0.893,0.748,7,-4.299,0,0.0821,0.272,1.62e-05,0.093,0.867,117.958,audio_features,2tnVG71enUj33Ic2nFN6kZ,spotify:track:2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157605,4
60,0.721,0.863,2,-4.226,1,0.0558,0.0174,0.0,0.178,0.35,139.981,audio_features,35QGdv6aFbIaLM0Ozr3rHt,spotify:track:35QGdv6aFbIaLM0Ozr3rHt,https://api.spotify.com/v1/tracks/35QGdv6aFbIaLM0Ozr3rHt,https://api.spotify.com/v1/audio-analysis/35QGdv6aFbIaLM0Ozr3rHt,250307,4
61,0.667,0.878,10,-4.797,1,0.0445,0.13,0.0,0.16,0.816,107.024,audio_features,0f73zOCdBx6ZPdiBjwN1AP,spotify:track:0f73zOCdBx6ZPdiBjwN1AP,https://api.spotify.com/v1/tracks/0f73zOCdBx6ZPdiBjwN1AP,https://api.spotify.com/v1/audio-analysis/0f73zOCdBx6ZPdiBjwN1AP,186240,4
62,0.543,0.915,0,-4.746,0,0.113,0.0162,0.0,0.744,0.577,153.998,audio_features,2gZUPNdnz5Y45eiGxpHGSc,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,https://api.spotify.com/v1/tracks/2gZUPNdnz5Y45eiGxpHGSc,https://api.spotify.com/v1/audio-analysis/2gZUPNdnz5Y45eiGxpHGSc,292093,4
63,0.792,0.808,5,-4.156,1,0.0963,0.335,0.0,0.269,0.709,92.064,audio_features,0wDbYIl4fN2mccHczCJqEf,spotify:track:0wDbYIl4fN2mccHczCJqEf,https://api.spotify.com/v1/tracks/0wDbYIl4fN2mccHczCJqEf,https://api.spotify.com/v1/audio-analysis/0wDbYIl4fN2mccHczCJqEf,230600,4
64,0.616,0.913,10,-5.077,0,0.0815,0.178,0.0,0.0773,0.451,129.944,audio_features,0V7QchMrfTCk3gf0iAtl2R,spotify:track:0V7QchMrfTCk3gf0iAtl2R,https://api.spotify.com/v1/tracks/0V7QchMrfTCk3gf0iAtl2R,https://api.spotify.com/v1/audio-analysis/0V7QchMrfTCk3gf0iAtl2R,188000,4
65,0.514,0.628,4,-5.661,0,0.0451,0.546,0.0,0.161,0.422,129.539,audio_features,3jmrIQTRL9ea0Xv4yCvJEJ,spotify:track:3jmrIQTRL9ea0Xv4yCvJEJ,https://api.spotify.com/v1/tracks/3jmrIQTRL9ea0Xv4yCvJEJ,https://api.spotify.com/v1/audio-analysis/3jmrIQTRL9ea0Xv4yCvJEJ,229947,4
66,0.757,0.886,0,-5.928,1,0.0762,0.101,1.58e-06,0.306,0.78,132.979,audio_features,6CSbFOxk3SPwFpMs4QZUHD,spotify:track:6CSbFOxk3SPwFpMs4QZUHD,https://api.spotify.com/v1/tracks/6CSbFOxk3SPwFpMs4QZUHD,https://api.spotify.com/v1/audio-analysis/6CSbFOxk3SPwFpMs4QZUHD,311327,4
67,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,audio_features,5AyL2kgLtTWEu3qO3B9SqK,spotify:track:5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/tracks/5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/audio-analysis/5AyL2kgLtTWEu3qO3B9SqK,216893,4
68,0.682,0.889,0,-4.166,1,0.0804,0.00564,0.0,0.36,0.827,138.021,audio_features,17tDv8WA8IhqE8qzuQn707,spotify:track:17tDv8WA8IhqE8qzuQn707,https://api.spotify.com/v1/tracks/17tDv8WA8IhqE8qzuQn707,https://api.spotify.com/v1/audio-analysis/17tDv8WA8IhqE8qzuQn707,192440,4
69,0.742,0.762,8,-4.043,1,0.0575,0.0202,0.0,0.0921,0.367,91.009,audio_features,05Q8DT8pyXJrxI6kCLzjdh,spotify:track:05Q8DT8pyXJrxI6kCLzjdh,https://api.spotify.com/v1/tracks/05Q8DT8pyXJrxI6kCLzjdh,https://api.spotify.com/v1/audio-analysis/05Q8DT8pyXJrxI6kCLzjdh,177253,4
70,0.516,0.745,9,-5.674,1,0.0381,0.138,0.0,0.114,0.77,177.781,audio_features,4sHOAALFZiNa4wukjPSBpq,spotify:track:4sHOAALFZiNa4wukjPSBpq,https://api.spotify.com/v1/tracks/4sHOAALFZiNa4wukjPSBpq,https://api.spotify.com/v1/audio-analysis/4sHOAALFZiNa4wukjPSBpq,235147,4
71,0.624,0.86,0,-3.129,0,0.043,0.0119,0.0,0.0598,0.521,110.018,audio_features,3pt4BDnaMo2vznoVSv7b2y,spotify:track:3pt4BDnaMo2vznoVSv7b2y,https://api.spotify.com/v1/tracks/3pt4BDnaMo2vznoVSv7b2y,https://api.spotify.com/v1/audio-analysis/3pt4BDnaMo2vznoVSv7b2y,199693,4
72,0.699,0.866,5,-2.138,0,0.0446,0.0132,0.0,0.648,0.795,132.023,audio_features,60zxdAqWtdDu0vYsbXViA7,spotify:track:60zxdAqWtdDu0vYsbXViA7,https://api.spotify.com/v1/tracks/60zxdAqWtdDu0vYsbXViA7,https://api.spotify.com/v1/audio-analysis/60zxdAqWtdDu0vYsbXViA7,213886,4
73,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,audio_features,2Cd9iWfcOpGDHLz6tVA3G4,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/tracks/2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/audio-analysis/2Cd9iWfcOpGDHLz6tVA3G4,202627,4
74,0.343,0.65,1,-4.624,1,0.0909,0.0299,0.0,0.646,0.315,170.697,audio_features,5rXDTihGQ3TkYE3pmraAmH,spotify:track:5rXDTihGQ3TkYE3pmraAmH,https://api.spotify.com/v1/tracks/5rXDTihGQ3TkYE3pmraAmH,https://api.spotify.com/v1/audio-analysis/5rXDTihGQ3TkYE3pmraAmH,238893,5
75,0.616,0.965,11,-4.464,1,0.0613,0.0135,0.000174,0.119,0.405,126.535,audio_features,5B6Z7NwVqA7W3UFiqBdEJC,spotify:track:5B6Z7NwVqA7W3UFiqBdEJC,https://api.spotify.com/v1/tracks/5B6Z7NwVqA7W3UFiqBdEJC,https://api.spotify.com/v1/audio-analysis/5B6Z7NwVqA7W3UFiqBdEJC,266627,4
76,0.612,0.791,6,-3.519,1,0.0291,0.224,0.0,0.112,0.786,133.977,audio_features,5zGqTc1WQUe8XqqdnrpKTV,spotify:track:5zGqTc1WQUe8XqqdnrpKTV,https://api.spotify.com/v1/tracks/5zGqTc1WQUe8XqqdnrpKTV,https://api.spotify.com/v1/audio-analysis/5zGqTc1WQUe8XqqdnrpKTV,207040,4
77,0.709,0.643,5,-7.676,1,0.0274,0.126,0.0,0.256,0.515,119.99,audio_features,7bNX2Fgb4MjPrYbkHaCNwV,spotify:track:7bNX2Fgb4MjPrYbkHaCNwV,https://api.spotify.com/v1/tracks/7bNX2Fgb4MjPrYbkHaCNwV,https://api.spotify.com/v1/audio-analysis/7bNX2Fgb4MjPrYbkHaCNwV,207587,4
78,0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,audio_features,7Cuk8jsPPoNYQWXK9XRFvG,spotify:track:7Cuk8jsPPoNYQWXK9XRFvG,https://api.spotify.com/v1/tracks/7Cuk8jsPPoNYQWXK9XRFvG,https://api.spotify.com/v1/audio-analysis/7Cuk8jsPPoNYQWXK9XRFvG,215080,4
79,0.57,0.499,8,-6.512,1,0.0266,0.314,0.0,0.11,0.0866,147.875,audio_features,6z1frj1JhCZhgKzUZUNU31,spotify:track:6z1frj1JhCZhgKzUZUNU31,https://api.spotify.com/v1/tracks/6z1frj1JhCZhgKzUZUNU31,https://api.spotify.com/v1/audio-analysis/6z1frj1JhCZhgKzUZUNU31,220347,4
80,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,audio_features,57iDDD9N9tTWe75x6qhStw,spotify:track:57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,357267,4
81,0.616,0.741,7,-4.155,1,0.131,0.143,0.0,0.347,0.593,193.069,audio_features,7p8l7HiPoz90dg423iURKW,spotify:track:7p8l7HiPoz90dg423iURKW,https://api.spotify.com/v1/tracks/7p8l7HiPoz90dg423iURKW,https://api.spotify.com/v1/audio-analysis/7p8l7HiPoz90dg423iURKW,323933,3
82,0.511,0.255,5,-12.036,1,0.0283,0.897,0.000219,0.0994,0.296,99.901,audio_features,1M6dQ8MZQnYxjH8yZzswQt,spotify:track:1M6dQ8MZQnYxjH8yZzswQt,https://api.spotify.com/v1/tracks/1M6dQ8MZQnYxjH8yZzswQt,https://api.spotify.com/v1/audio-analysis/1M6dQ8MZQnYxjH8yZzswQt,227813,4
83,0.284,0.0248,10,-29.864,1,0.0486,0.942,0.16,0.115,0.258,127.472,audio_features,1vjeCSJ8pGMlqMMKZ3rGTj,spotify:track:1vjeCSJ8pGMlqMMKZ3rGTj,https://api.spotify.com/v1/tracks/1vjeCSJ8pGMlqMMKZ3rGTj,https://api.spotify.com/v1/audio-analysis/1vjeCSJ8pGMlqMMKZ3rGTj,142840,4
84,0.606,0.486,7,-13.553,0,0.041,0.0111,0.00145,0.0757,0.809,87.567,audio_features,1QR3Wcba5NBidmxEE8DW3w,spotify:track:1QR3Wcba5NBidmxEE8DW3w,https://api.spotify.com/v1/tracks/1QR3Wcba5NBidmxEE8DW3w,https://api.spotify.com/v1/audio-analysis/1QR3Wcba5NBidmxEE8DW3w,431507,4
85,0.353,0.532,6,-5.318,1,0.0306,0.153,0.0,0.124,0.282,149.71,audio_features,3GfFnxBuDNay7D1srwrqZU,spotify:track:3GfFnxBuDNay7D1srwrqZU,https://api.spotify.com/v1/tracks/3GfFnxBuDNay7D1srwrqZU,https://api.spotify.com/v1/audio-analysis/3GfFnxBuDNay7D1srwrqZU,242227,4
86,0.654,0.866,6,-4.332,0,0.286,0.00155,5.38e-06,0.0928,0.669,87.525,audio_features,1Vot6YSxInL52SGTN0XN9n,spotify:track:1Vot6YSxInL52SGTN0XN9n,https://api.spotify.com/v1/tracks/1Vot6YSxInL52SGTN0XN9n,https://api.spotify.com/v1/audio-analysis/1Vot6YSxInL52SGTN0XN9n,299333,4
87,0.56,0.925,0,-5.48,1,0.0362,0.0372,0.0,0.104,0.178,135.009,audio_features,5bvgRxco3jgSZ3SP8rueDA,spotify:track:5bvgRxco3jgSZ3SP8rueDA,https://api.spotify.com/v1/tracks/5bvgRxco3jgSZ3SP8rueDA,https://api.spotify.com/v1/audio-analysis/5bvgRxco3jgSZ3SP8rueDA,339853,4
88,0.357,0.394,8,-7.901,1,0.0402,0.881,0.0,0.113,0.488,205.416,audio_features,5zmFKotNwxzx2QHWpxLuTg,spotify:track:5zmFKotNwxzx2QHWpxLuTg,https://api.spotify.com/v1/tracks/5zmFKotNwxzx2QHWpxLuTg,https://api.spotify.com/v1/audio-analysis/5zmFKotNwxzx2QHWpxLuTg,228507,4
89,0.715,0.907,7,-6.025,0,0.0993,0.0172,8.39e-05,0.426,0.841,124.992,audio_features,2WQ09wqQBIOor7Q0VpIDBK,spotify:track:2WQ09wqQBIOor7Q0VpIDBK,https://api.spotify.com/v1/tracks/2WQ09wqQBIOor7Q0VpIDBK,https://api.spotify.com/v1/audio-analysis/2WQ09wqQBIOor7Q0VpIDBK,268840,4
90,0.69,0.621,8,-3.583,1,0.06,0.321,2.81e-05,0.0884,0.497,66.858,audio_features,0j55p8YRAPG8yajtNyjt6A,spotify:track:0j55p8YRAPG8yajtNyjt6A,https://api.spotify.com/v1/tracks/0j55p8YRAPG8yajtNyjt6A,https://api.spotify.com/v1/audio-analysis/0j55p8YRAPG8yajtNyjt6A,233253,3
91,0.505,0.281,2,-12.404,1,0.1,0.57,0.000254,0.163,0.283,82.338,audio_features,454Epa1vrCGFddHXKyC1kb,spotify:track:454Epa1vrCGFddHXKyC1kb,https://api.spotify.com/v1/tracks/454Epa1vrCGFddHXKyC1kb,https://api.spotify.com/v1/audio-analysis/454Epa1vrCGFddHXKyC1kb,168420,4
92,0.513,0.493,5,-7.845,1,0.0272,0.0319,2.91e-05,0.0902,0.451,138.753,audio_features,2KrN3MCNztKcSleZgHEj83,spotify:track:2KrN3MCNztKcSleZgHEj83,https://api.spotify.com/v1/tracks/2KrN3MCNztKcSleZgHEj83,https://api.spotify.com/v1/audio-analysis/2KrN3MCNztKcSleZgHEj83,245173,4
93,0.697,0.775,10,-4.106,1,0.0636,0.139,0.0,0.0737,0.822,90.015,audio_features,4XRZbiVdsA5qv6f6qP70lS,spotify:track:4XRZbiVdsA5qv6f6qP70lS,https://api.spotify.com/v1/tracks/4XRZbiVdsA5qv6f6qP70lS,https://api.spotify.com/v1/audio-analysis/4XRZbiVdsA5qv6f6qP70lS,200453,4
94,0.509,0.878,0,-4.787,1,0.131,0.0174,0.0,0.397,0.298,144.966,audio_features,207xJdEW3KQZbkLqgl5b7G,spotify:track:207xJdEW3KQZbkLqgl5b7G,https://api.spotify.com/v1/tracks/207xJdEW3KQZbkLqgl5b7G,https://api.spotify.com/v1/audio-analysis/207xJdEW3KQZbkLqgl5b7G,166320,4
95,0.401,0.503,2,-8.084,1,0.0437,0.0158,0.0,0.134,0.236,118.491,audio_features,0yc37FvbXRwwFaQxzpxbsd,spotify:track:0yc37FvbXRwwFaQxzpxbsd,https://api.spotify.com/v1/tracks/0yc37FvbXRwwFaQxzpxbsd,https://api.spotify.com/v1/audio-analysis/0yc37FvbXRwwFaQxzpxbsd,181408,4
96,0.507,0.875,7,-7.697,1,0.0389,0.00257,0.0,0.346,0.647,160.079,audio_features,1RG8MABX0VciDk6WYb8pBv,spotify:track:1RG8MABX0VciDk6WYb8pBv,https://api.spotify.com/v1/tracks/1RG8MABX0VciDk6WYb8pBv,https://api.spotify.com/v1/audio-analysis/1RG8MABX0VciDk6WYb8pBv,273493,4
97,0.556,0.655,3,-5.909,1,0.031,0.46,0.0,0.12,0.334,183.981,audio_features,1jxR2ZtJo0O3Zq993R4MV7,spotify:track:1jxR2ZtJo0O3Zq993R4MV7,https://api.spotify.com/v1/tracks/1jxR2ZtJo0O3Zq993R4MV7,https://api.spotify.com/v1/audio-analysis/1jxR2ZtJo0O3Zq993R4MV7,223840,4
98,0.592,0.678,4,-4.411,0,0.248,0.242,0.0,0.182,0.208,83.976,audio_features,0JtIWgsblOvJfpoyhGkFuS,spotify:track:0JtIWgsblOvJfpoyhGkFuS,https://api.spotify.com/v1/tracks/0JtIWgsblOvJfpoyhGkFuS,https://api.spotify.com/v1/audio-analysis/0JtIWgsblOvJfpoyhGkFuS,250760,4
99,0.589,0.453,7,-8.912,1,0.0397,0.703,2.54e-05,0.134,0.513,139.148,audio_features,49MHCPzvMLXhRjDantBMVH,spotify:track:49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/tracks/49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/audio-analysis/49MHCPzvMLXhRjDantBMVH,290573,4
0,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,audio_features,15JINEqzVMv3SvJTAXAKED,spotify:track:15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED,263373,4
1,0.786,0.714,11,-4.159,0,0.0389,0.103,7.76e-06,0.0746,0.71,125.922,audio_features,0AH6WMe3OlAlUb5miXt2FQ,spotify:track:0AH6WMe3OlAlUb5miXt2FQ,https://api.spotify.com/v1/tracks/0AH6WMe3OlAlUb5miXt2FQ,https://api.spotify.com/v1/audio-analysis/0AH6WMe3OlAlUb5miXt2FQ,235493,4
2,0.719,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,audio_features,55qBw1900pZKfXJ6Q9A2Lc,spotify:track:55qBw1900pZKfXJ6Q9A2Lc,https://api.spotify.com/v1/tracks/55qBw1900pZKfXJ6Q9A2Lc,https://api.spotify.com/v1/audio-analysis/55qBw1900pZKfXJ6Q9A2Lc,227760,4
3,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,audio_features,4356Typ82hUiFAynbLYbPn,spotify:track:4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/audio-analysis/4356Typ82hUiFAynbLYbPn,220800,4
4,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,audio_features,2CEgGE6aESpnmtfiZwYlbV,spotify:track:2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/tracks/2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/audio-analysis/2CEgGE6aESpnmtfiZwYlbV,202613,4
5,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4
6,0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917,audio_features,3ZdJffjzJWFimSQyxgGIxN,spotify:track:3ZdJffjzJWFimSQyxgGIxN,https://api.spotify.com/v1/tracks/3ZdJffjzJWFimSQyxgGIxN,https://api.spotify.com/v1/audio-analysis/3ZdJffjzJWFimSQyxgGIxN,237800,4
7,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,audio_features,6ebkx7Q5tTxrCxKq4GYj0Y,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y,234560,4
8,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,audio_features,5AyL2kgLtTWEu3qO3B9SqK,spotify:track:5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/tracks/5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/audio-analysis/5AyL2kgLtTWEu3qO3B9SqK,216893,4
9,0.729,0.675,5,-5.292,0,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036,audio_features,0WCiI0ddWiu5F2kSHgfw5S,spotify:track:0WCiI0ddWiu5F2kSHgfw5S,https://api.spotify.com/v1/tracks/0WCiI0ddWiu5F2kSHgfw5S,https://api.spotify.com/v1/audio-analysis/0WCiI0ddWiu5F2kSHgfw5S,215200,4
10,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,audio_features,7uzmGiiJyRfuViKKK3lVmR,spotify:track:7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/audio-analysis/7uzmGiiJyRfuViKKK3lVmR,131064,4
11,0.845,0.601,1,-5.283,1,0.161,0.0205,0.0,0.385,0.329,74.008,audio_features,2IpGdrWvIZipmaxo1YRxw5,spotify:track:2IpGdrWvIZipmaxo1YRxw5,https://api.spotify.com/v1/tracks/2IpGdrWvIZipmaxo1YRxw5,https://api.spotify.com/v1/audio-analysis/2IpGdrWvIZipmaxo1YRxw5,242013,4
12,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,audio_features,7Ie9W94M7OjPoZVV216Xus,spotify:track:7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/tracks/7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/audio-analysis/7Ie9W94M7OjPoZVV216Xus,248133,5
13,0.768,0.82,7,-4.63,0,0.0475,0.179,0.0,0.704,0.625,129.969,audio_features,2V4bv1fNWfTcyRJKmej6Sj,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,https://api.spotify.com/v1/tracks/2V4bv1fNWfTcyRJKmej6Sj,https://api.spotify.com/v1/audio-analysis/2V4bv1fNWfTcyRJKmej6Sj,213293,4
14,0.376,0.722,11,-3.553,1,0.0354,0.569,4.69e-05,0.164,0.458,159.842,audio_features,63u5QGp9dKXAoYTVKUKBYn,spotify:track:63u5QGp9dKXAoYTVKUKBYn,https://api.spotify.com/v1/tracks/63u5QGp9dKXAoYTVKUKBYn,https://api.spotify.com/v1/audio-analysis/63u5QGp9dKXAoYTVKUKBYn,242947,4
